"Ejercicio","Nombre Mes","Mes","Entidad","Código Entidad","Programa","Código Programa","Devengado","Código Unidad Ejecutora","Unidad Ejecutora"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","223057.1","135","JURADO NACIONAL DE OPOSICION"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","233433.31","326","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA OCCIDENTE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","2035296","103","DIRECCION DE RECURSOS HUMANOS"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","517034.07","316","DIRECCION DEPARTAMENTAL DE EDUCACION DE ALTA VERAPAZ"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","345004.45","317","DIRECCION DEPARTAMENTAL DE EDUCACION DE PETEN"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","401629.32","318","DIRECCION DEPARTAMENTAL DE EDUCACION DE IZABAL"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","288210.48","319","DIRECCION DEPARTAMENTAL DE EDUCACION DE ZACAPA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","271080.12","302","DIRECCION DEPARTAMENTAL DE EDUCACION DE EL PROGRESO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","619207.08","120","DIRECCION GENERAL DE EVALUACION E INVESTIGACION EDUCATIVA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","757511.53","123","DIRECCIÓN GENERAL DE PARTICIPACION COMUNITARIA Y SERVICIOS DE APOYO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","529903.25","323","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA NORTE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","353536.93","325","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA ORIENTE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","413202.37","305","DIRECCION DEPARTAMENTAL DE EDUCACION DE ESCUINTLA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","331861.47","306","DIRECCION DEPARTAMENTAL DE EDUCACION DE SANTA ROSA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","566753.41","307","DIRECCION DEPARTAMENTAL DE EDUCACION DE SOLOLA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","305220.62","308","DIRECCION DEPARTAMENTAL DE EDUCACION DE TOTONICAPAN"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","620902.92","309","DIRECCION DEPARTAMENTAL DE EDUCACION DE QUETZALTENANGO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","393499.38","310","DIRECCION DEPARTAMENTAL DE EDUCACION DE SUCHITEPEQUEZ"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","299682.67","311","DIRECCION DEPARTAMENTAL DE EDUCACION DE RETALHULEU"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","698364.45","312","DIRECCION DEPARTAMENTAL DE EDUCACION DE SAN MARCOS"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","273163.88","313","DIRECCION DEPARTAMENTAL DE EDUCACION DE HUEHUETENANGO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","668602.59","314","DIRECCION DEPARTAMENTAL DE EDUCACION DE EL QUICHE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","280848.45","304","DIRECCION DEPARTAMENTAL EDUCACION DE CHIMALTENANGO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","459723.96","320","DIRECCION DEPARTAMENTAL DE EDUCACION DE CHIQUIMULA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","402031.52","321","DIRECCION DEPARTAMENTAL DE EDUCACION DE JALAPA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","488448.37","322","DIRECCION DEPARTAMENTAL DE EDUCACION DE JUTIAPA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","724949.14","108","DIRECCION GENERAL DE EDUCACION BILINGUE INTERCULTURAL"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","311183.11","303","DIRECCION DEPARTAMENTAL DE EDUCACION DE SACATEPEQUEZ"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","187122.73","315","DIRECCCION DEPARTAMENTAL DE EDUCACION DE BAJA VERAPAZ"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","417091.37","125","DIRECCION GENERAL DE EDUCACION ESPECIAL"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","144601.17","127","DIRECCION GENERAL DE FORTALECIMIENTO A LA COMUNIDAD EDUCATIVA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","44663.5","126","DIRECCION GENERAL DE CURRICULO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","0","128","DIRECCION GENERAL DE MONITOREO Y VERIFICACION DE LA CALIDAD"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","406609.8","324","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA SUR"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA, PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 11, 12, 13 Y 14)","5","721283.48","326","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA OCCIDENTE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PRIMARIA, BÁSICO Y DIVERSIFICADO (PRG. 12, 13 Y 14)","4","4002535.19","109","DIRECCION GENERAL DE EDUCACION FISICA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","317","DIRECCION DEPARTAMENTAL DE EDUCACION DE PETEN"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","318","DIRECCION DEPARTAMENTAL DE EDUCACION DE IZABAL"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","302","DIRECCION DEPARTAMENTAL DE EDUCACION DE EL PROGRESO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","323","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA NORTE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","325","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA ORIENTE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","305","DIRECCION DEPARTAMENTAL DE EDUCACION DE ESCUINTLA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","306","DIRECCION DEPARTAMENTAL DE EDUCACION DE SANTA ROSA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","307","DIRECCION DEPARTAMENTAL DE EDUCACION DE SOLOLA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","309","DIRECCION DEPARTAMENTAL DE EDUCACION DE QUETZALTENANGO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","311","DIRECCION DEPARTAMENTAL DE EDUCACION DE RETALHULEU"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","53053","312","DIRECCION DEPARTAMENTAL DE EDUCACION DE SAN MARCOS"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","313","DIRECCION DEPARTAMENTAL DE EDUCACION DE HUEHUETENANGO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","314","DIRECCION DEPARTAMENTAL DE EDUCACION DE EL QUICHE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","304","DIRECCION DEPARTAMENTAL EDUCACION DE CHIMALTENANGO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","322","DIRECCION DEPARTAMENTAL DE EDUCACION DE JUTIAPA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","315","DIRECCCION DEPARTAMENTAL DE EDUCACION DE BAJA VERAPAZ"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","320790","127","DIRECCION GENERAL DE FORTALECIMIENTO A LA COMUNIDAD EDUCATIVA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","APOYO PARA EL CONSUMO ADECUADO DE ALIMENTOS","20","0","326","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA OCCIDENTE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","COBERTURA EDUCATIVA ESCOLAR EN PREPRIMARIA Y PRIMARIA","22","75543.75","124","DIRECCIÓN GENERAL DE GESTIÓN DE CALIDAD EDUCATIVA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","COBERTURA EDUCATIVA ESCOLAR EN PREPRIMARIA Y PRIMARIA","22","63927.3","307","DIRECCION DEPARTAMENTAL DE EDUCACION DE SOLOLA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","COBERTURA EDUCATIVA ESCOLAR EN PREPRIMARIA Y PRIMARIA","22","63227.07","312","DIRECCION DEPARTAMENTAL DE EDUCACION DE SAN MARCOS"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","COBERTURA EDUCATIVA ESCOLAR EN PREPRIMARIA Y PRIMARIA","22","0","125","DIRECCION GENERAL DE EDUCACION ESPECIAL"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","COBERTURA EDUCATIVA ESCOLAR EN PREPRIMARIA Y PRIMARIA","22","744480","127","DIRECCION GENERAL DE FORTALECIMIENTO A LA COMUNIDAD EDUCATIVA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","3343616.3","316","DIRECCION DEPARTAMENTAL DE EDUCACION DE ALTA VERAPAZ"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","2315987.03","317","DIRECCION DEPARTAMENTAL DE EDUCACION DE PETEN"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","2365366.12","318","DIRECCION DEPARTAMENTAL DE EDUCACION DE IZABAL"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","1905890.45","319","DIRECCION DEPARTAMENTAL DE EDUCACION DE ZACAPA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","6321","301","DIRECCION DEPARTAMENTAL DE EDUCACION DE GUATEMALA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","1151597.67","302","DIRECCION DEPARTAMENTAL DE EDUCACION DE EL PROGRESO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","0","123","DIRECCIÓN GENERAL DE PARTICIPACION COMUNITARIA Y SERVICIOS DE APOYO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","0","124","DIRECCIÓN GENERAL DE GESTIÓN DE CALIDAD EDUCATIVA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","4465840.46","323","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA NORTE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","1988405.54","325","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA ORIENTE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","2269937.51","305","DIRECCION DEPARTAMENTAL DE EDUCACION DE ESCUINTLA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","1851428.19","306","DIRECCION DEPARTAMENTAL DE EDUCACION DE SANTA ROSA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","1625215.2","307","DIRECCION DEPARTAMENTAL DE EDUCACION DE SOLOLA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","854400.62","308","DIRECCION DEPARTAMENTAL DE EDUCACION DE TOTONICAPAN"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","3699464.81","309","DIRECCION DEPARTAMENTAL DE EDUCACION DE QUETZALTENANGO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","2402764.25","310","DIRECCION DEPARTAMENTAL DE EDUCACION DE SUCHITEPEQUEZ"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","2124238.95","311","DIRECCION DEPARTAMENTAL DE EDUCACION DE RETALHULEU"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","4954698.29","312","DIRECCION DEPARTAMENTAL DE EDUCACION DE SAN MARCOS"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","3797677.97","313","DIRECCION DEPARTAMENTAL DE EDUCACION DE HUEHUETENANGO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","2092354.72","314","DIRECCION DEPARTAMENTAL DE EDUCACION DE EL QUICHE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","2178626.76","304","DIRECCION DEPARTAMENTAL EDUCACION DE CHIMALTENANGO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","2317770.97","320","DIRECCION DEPARTAMENTAL DE EDUCACION DE CHIQUIMULA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","1605992.73","321","DIRECCION DEPARTAMENTAL DE EDUCACION DE JALAPA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","2387929.84","322","DIRECCION DEPARTAMENTAL DE EDUCACION DE JUTIAPA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","0","108","DIRECCION GENERAL DE EDUCACION BILINGUE INTERCULTURAL"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","1177524.73","303","DIRECCION DEPARTAMENTAL DE EDUCACION DE SACATEPEQUEZ"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","1728932.85","315","DIRECCCION DEPARTAMENTAL DE EDUCACION DE BAJA VERAPAZ"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","3444674.78","324","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA SUR"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR BÁSICA","13","3644367.65","326","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA OCCIDENTE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","7188717.48","316","DIRECCION DEPARTAMENTAL DE EDUCACION DE ALTA VERAPAZ"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","6255154.98","317","DIRECCION DEPARTAMENTAL DE EDUCACION DE PETEN"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","3370458.88","318","DIRECCION DEPARTAMENTAL DE EDUCACION DE IZABAL"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","2652347.11","319","DIRECCION DEPARTAMENTAL DE EDUCACION DE ZACAPA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","14584","301","DIRECCION DEPARTAMENTAL DE EDUCACION DE GUATEMALA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","1957899.47","302","DIRECCION DEPARTAMENTAL DE EDUCACION DE EL PROGRESO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","4237099.17","323","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA NORTE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","2045389.75","325","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA ORIENTE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","5476360.96","305","DIRECCION DEPARTAMENTAL DE EDUCACION DE ESCUINTLA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","3624074.48","306","DIRECCION DEPARTAMENTAL DE EDUCACION DE SANTA ROSA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","4371165.91","307","DIRECCION DEPARTAMENTAL DE EDUCACION DE SOLOLA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","4009882.19","308","DIRECCION DEPARTAMENTAL DE EDUCACION DE TOTONICAPAN"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","7091952.22","309","DIRECCION DEPARTAMENTAL DE EDUCACION DE QUETZALTENANGO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","4692576.84","310","DIRECCION DEPARTAMENTAL DE EDUCACION DE SUCHITEPEQUEZ"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","3888973.08","311","DIRECCION DEPARTAMENTAL DE EDUCACION DE RETALHULEU"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","10557286.66","312","DIRECCION DEPARTAMENTAL DE EDUCACION DE SAN MARCOS"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","7448636.93","313","DIRECCION DEPARTAMENTAL DE EDUCACION DE HUEHUETENANGO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","5857239.15","314","DIRECCION DEPARTAMENTAL DE EDUCACION DE EL QUICHE"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","3586948.43","304","DIRECCION DEPARTAMENTAL EDUCACION DE CHIMALTENANGO"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","4069986","320","DIRECCION DEPARTAMENTAL DE EDUCACION DE CHIQUIMULA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","2961756.11","321","DIRECCION DEPARTAMENTAL DE EDUCACION DE JALAPA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","4644747.66","322","DIRECCION DEPARTAMENTAL DE EDUCACION DE JUTIAPA"
"2017","MAYO","5","MINISTERIO DE EDUCACIÓN","11130008","EDUCACIÓN ESCOLAR DE PREPRIMARIA","11","0","105","DIRECCION DE PLANIFICACION EDUCATIVA"
